"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RRRTUUS","201703","2.498","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201704","2.579","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201705","2.577","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201706","2.536","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201707","2.486","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201708","2.557","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201709","2.802","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201710","2.663","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201711","2.751","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201712","2.663","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201713","2.586","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201801","2.738","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201802","2.795","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201803","2.808","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201804","2.978","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201805","3.096","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201806","3.078","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201807","3.015","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201808","2.983","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201809","2.979","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201810","3.017","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201811","2.829","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201812","2.581","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201813","2.904","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201901","2.464","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201902","2.495","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201903","2.673","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201904","3.023","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201905","3.136","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201906","2.963","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201907","2.954","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201908","2.836","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201909","2.814","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201910","2.907","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201911","2.853","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201912","2.744","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","201913","2.827","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202001","2.74","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202002","2.645","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202003","2.468","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202004","2.096","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202005","2.084","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202006","2.263","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202007","2.365","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202008","2.374","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202009","2.375","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202010","2.344","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202011","2.312","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202012","2.387","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202013","2.37","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202101","2.527","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202102","2.694","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202103","2.997","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202104","3.048","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202105","3.202","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202106","3.281","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202107","3.339","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202108","3.368","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202109","3.382","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202110","3.506","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202111","3.659","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202112","3.608","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202113","3.224","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202201","3.595","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202202","3.773","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202203","4.535","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202204","4.435","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202205","4.818","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202206","5.291","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202207","4.879","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202208","4.307","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202209","3.998","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202210","4.197","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202211","4.021","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202212","3.486","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202213","4.274","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202301","3.523","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202302","3.573","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202303","3.655","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202304","3.843","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202305","3.824","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202306","3.844","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202307","3.86","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202308","4.086","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202309","4.155","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202310","3.991","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202311","3.634","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202312","3.393","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202313","3.783","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202401","3.331","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202402","3.446","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202403","3.657","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RRRTUUS","202404","3.922","6","Regular Motor Gasoline, Reformulated Gasoline Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","194913","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195013","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195113","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195213","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195313","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195413","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195513","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195613","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195713","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195813","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","195913","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196013","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196113","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196213","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196313","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196413","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196513","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196613","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196713","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196813","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","196913","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197013","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197113","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197213","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197301","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197302","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197303","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197304","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197305","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197306","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197307","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197308","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
"RMRTUUS","197309","Not Applicable","7","Regular Motor Gasoline, All Areas, Retail Price","Dollars per Gallon Including Taxes"
